300,4,1269.08,74775.50,87721.78,862.00,2938.54,9145.739115
300,4,1335.07,77215.62,89764.98,1201.68,3378.60,7969.079699
300,4,842.55,50801.39,61888.39,1291.55,2177.30,7618.145864
300,4,1202.54,71059.80,83875.27,1023.15,3100.48,8691.841771
300,4,1204.23,69594.00,83409.03,1465.04,2762.49,9587.494547
300,4,1205.33,71287.30,82574.76,764.16,2518.38,8004.919784
300,4,816.41,48953.91,60497.89,961.88,2386.96,8195.140612
300,4,1050.52,64128.17,76493.81,963.23,2740.18,8662.239090
300,4,955.01,57804.15,69529.78,825.13,2612.46,8288.028641
300,4,1118.28,64937.07,77795.93,1290.87,2423.19,9144.803395
300,4,1349.19,78525.55,91968.72,817.50,2812.44,9813.234249
300,4,1455.81,83614.75,96398.05,736.72,2687.83,9358.741832
300,4,1498.65,87812.20,101616.99,1073.82,3325.17,9405.806851
300,4,1183.32,69503.96,82614.84,869.93,2756.96,9483.991189
300,4,1255.31,73164.57,85363.02,1458.78,2899.30,7840.372292
300,4,1192.87,68372.67,83161.00,1068.21,2415.96,11304.162110
300,4,1041.26,61358.71,74390.55,893.06,2800.09,9338.698878
300,4,908.66,54794.90,67261.68,806.40,2611.74,9048.634630
300,4,1355.28,76490.85,89918.04,913.07,2859.22,9654.886053
300,4,1064.39,61875.15,74407.69,1443.23,2486.61,8602.707731
300,4,1307.44,77173.02,90207.07,860.87,2833.70,9339.479130
300,4,1036.68,60781.93,72752.92,915.22,2757.97,8297.800259
300,4,1353.06,79718.63,92754.10,1101.99,3125.18,8808.295722
300,4,1013.06,58676.98,71663.74,948.51,2626.62,9411.626991
300,4,1421.64,77035.31,92379.59,932.42,3192.77,11219.092099
300,4,910.54,54032.39,66142.59,954.89,1988.75,9166.565200
300,4,1198.51,71390.87,84963.98,760.98,2649.66,10162.462832
300,4,1387.69,79143.31,92704.92,949.64,2877.95,9734.028884
300,4,1457.26,84760.68,98977.79,1366.71,2503.70,10346.697910
300,4,1076.63,66543.98,79579.90,1099.37,2506.05,9430.503206
300,4,949.04,56065.12,69849.17,1197.01,2380.44,10206.594846
