400,1,73.67,1538.72,4546.12,1547.87,584.14,875.393581
400,1,112.86,3556.98,6395.55,1154.48,436.95,1247.126781
400,1,117.82,3734.19,7186.15,1434.44,584.32,1433.196871
400,1,64.76,1088.98,3788.80,1404.33,508.14,787.351205
400,1,88.87,2283.34,5702.18,1550.64,675.79,1192.411325
400,1,137.44,4957.39,8283.12,1301.13,484.73,1539.855458
400,1,115.78,3530.03,7195.24,1583.73,617.32,1464.154965
400,1,108.69,3290.56,6832.64,1497.06,576.01,1469.007161
400,1,66.30,983.15,4125.01,1551.76,643.14,946.956611
400,1,71.81,1290.42,4723.69,1661.91,585.64,1185.714284
400,1,87.53,2966.59,5660.70,1165.87,370.69,1157.546614
400,1,75.40,1748.06,4619.41,1400.83,518.80,951.724514
400,1,93.50,2781.57,5791.20,1204.98,476.58,1328.059553
400,1,95.60,3226.09,6066.67,1111.23,435.96,1293.380340
400,1,83.22,2423.76,4814.19,1092.61,446.79,851.030840
400,1,143.75,5079.08,8445.22,1347.68,483.95,1534.513559
400,1,126.39,4637.01,8628.84,1687.91,687.97,1615.939538
400,1,115.94,3277.54,6359.65,1129.08,366.51,1586.525849
400,1,114.09,4007.85,7042.34,1254.91,424.81,1354.771717
400,1,89.92,2545.51,6015.28,1459.00,576.12,1434.651272
400,1,123.78,4402.81,7891.76,1432.66,547.16,1509.142569
400,1,82.57,2029.97,5192.50,1363.20,564.03,1235.288281
400,1,116.54,3798.04,6915.26,1285.97,484.55,1346.704053
400,1,122.98,3712.66,7184.07,1397.12,554.03,1520.274040
400,1,114.09,3575.75,6919.99,1234.93,542.75,1566.557843
400,1,76.45,1777.02,4508.34,1343.46,504.18,883.670808
400,1,107.56,3552.86,7000.46,1384.37,648.41,1414.831908
400,1,107.65,4427.84,7406.84,1060.13,372.85,1546.015476
400,1,80.09,2114.84,5320.50,1635.94,562.80,1006.929089
400,1,106.39,3077.14,6241.19,1330.47,459.98,1373.605956
400,1,120.15,3595.71,7052.99,1503.46,540.89,1412.940338
400,1,64.13,1068.31,4140.65,1522.55,692.54,857.245473
400,1,125.43,4284.17,7674.65,1280.63,569.61,1540.234931
400,1,73.97,1711.12,4699.75,1425.30,597.47,965.868545
400,1,104.73,3420.21,7025.16,1572.86,774.34,1257.748532
400,1,69.59,1265.64,4167.63,1559.85,515.88,826.253137
400,1,100.41,2660.78,5682.01,1122.09,489.90,1409.237174
400,1,78.13,1887.72,5017.96,1454.62,601.60,1074.022075
400,1,125.11,4886.35,7843.33,1350.17,426.50,1180.300205
400,1,117.12,4426.07,7504.13,1290.41,533.93,1253.726996
400,1,97.10,2558.22,5546.90,1340.53,492.18,1155.976450
400,1,65.82,1075.65,3983.56,1500.12,615.31,792.485863
400,1,122.66,4299.06,8104.24,1637.23,727.99,1439.958999
400,1,59.58,740.10,3702.49,1556.36,585.77,820.262007
400,1,64.79,1339.60,3947.93,1306.18,409.50,892.653471
400,1,97.58,2882.61,6327.58,1418.70,581.92,1444.341150
400,1,83.19,2304.15,5190.61,1379.54,557.30,949.623384
400,1,113.01,3824.26,7409.72,1454.38,618.46,1512.606685
400,1,83.55,1914.99,5514.97,1699.74,715.72,1184.524641
400,1,61.70,1162.29,4062.83,1434.66,544.17,921.704358
400,1,121.84,3442.45,6965.07,1538.47,648.49,1335.653991
400,1,126.53,4165.57,7268.26,1348.49,497.38,1256.812165
400,1,73.19,1303.05,4531.09,1762.70,656.82,808.520996
400,1,107.36,3673.23,7162.65,1347.82,571.86,1569.732734
400,1,95.22,2493.61,6096.67,1424.59,638.96,1539.508968
400,1,87.27,1724.57,5240.46,1557.55,707.21,1251.128905
400,1,137.02,4544.01,8087.77,1448.83,524.37,1570.564790
400,1,114.34,3584.45,6952.43,1389.45,434.01,1544.510926
400,1,80.14,1919.12,4751.32,1198.31,417.91,1215.972759
400,1,72.39,1140.85,4225.36,1652.66,570.09,861.750361
400,1,91.28,3160.19,6368.61,1373.12,542.51,1292.772805
400,1,102.36,3035.89,5712.64,1125.01,425.18,1126.564211
400,1,92.65,2633.99,5553.85,1383.76,435.22,1100.885176
400,1,66.13,1125.05,4323.47,1603.66,626.86,967.904134
400,1,104.88,2666.27,5877.73,1337.58,486.21,1387.677507
400,1,107.93,3112.86,6475.29,1487.93,616.77,1257.729824
400,1,93.34,2436.56,6136.58,1535.30,662.15,1502.567609
400,1,113.69,2808.52,6875.16,1852.28,748.38,1465.978879
400,1,73.86,1459.93,4241.67,1416.76,488.84,876.142423
400,1,104.03,2272.29,6273.71,1698.80,684.52,1618.108247
400,1,90.30,2688.93,5291.73,1132.24,362.33,1108.239420
400,1,70.95,1537.83,4734.69,1637.79,632.06,927.006668
400,1,97.00,2445.24,6097.04,1629.91,646.61,1375.272961
400,1,70.53,1270.65,4131.44,1386.37,551.92,922.502706
400,1,57.47,843.67,3566.81,1408.75,532.19,782.202985
400,1,112.05,3697.98,7093.93,1309.69,492.47,1593.791562
400,1,122.39,4146.35,7753.22,1466.38,625.47,1515.012959
400,1,88.62,2130.41,5475.80,1542.40,463.42,1339.581995
400,1,76.70,1978.76,5020.52,1417.71,536.91,1087.126859
400,1,79.98,1991.87,4952.96,1173.94,444.81,1342.345147
400,1,98.54,2755.63,5755.50,1343.79,570.44,1085.639231
400,1,74.19,1495.72,4791.90,1713.00,544.12,1039.053901
400,1,64.11,1161.06,4050.09,1507.72,577.20,804.107717
400,1,78.86,1677.69,4849.39,1539.40,477.73,1154.566030
400,1,77.58,1912.40,4601.26,1312.19,532.76,843.899393
400,1,123.92,4558.86,7620.54,1130.38,478.49,1452.815189
400,1,95.16,2422.00,5799.78,1599.35,606.26,1172.160215
400,1,75.22,2098.41,4930.63,1312.22,433.51,1086.498006
400,1,97.95,2599.25,6268.34,1569.39,703.34,1396.356230
400,1,89.88,2311.48,5469.23,1256.79,598.42,1302.543980
400,1,100.17,2756.71,6304.11,1628.09,679.37,1239.934275
400,1,101.70,3203.36,6559.19,1312.30,508.71,1534.821838
400,1,84.19,2647.18,5781.91,1489.45,609.94,1035.341946
400,1,87.01,2118.86,5238.01,1441.33,613.21,1064.612872
400,1,76.59,2027.23,4345.87,1073.03,392.92,852.687898
400,1,110.62,3380.71,6926.59,1572.09,641.22,1332.579678
400,1,79.31,1987.51,4849.64,1453.80,533.09,875.239677
400,1,80.42,2519.65,5095.32,1238.25,456.50,880.914278
400,1,124.50,3726.88,7225.32,1466.89,542.06,1489.491441
400,1,117.56,3745.56,7534.75,1544.42,621.66,1623.121919
400,2,216.15,7335.22,13604.54,2919.38,1057.95,2291.991418
400,2,124.03,1204.48,7767.91,3081.26,1384.47,2097.709253
400,2,239.90,7917.04,14464.15,2782.98,1169.18,2594.950214
400,2,137.60,3691.40,8598.22,2264.56,876.42,1765.846745
400,2,172.41,4784.37,11688.87,2902.24,1271.09,2731.172362
400,2,148.61,3661.73,9993.70,2723.80,1169.92,2438.247474
400,2,263.04,9632.32,16626.10,2983.49,1289.86,2720.421152
400,2,171.32,4585.16,11046.08,2738.94,1227.58,2494.406043
400,2,163.72,3998.37,10220.82,2762.93,1126.65,2332.862909
400,2,175.68,4235.29,10594.34,2840.03,1075.70,2443.319982
400,2,138.28,2807.71,8321.17,2503.27,1025.71,1984.473046
400,2,139.93,3192.83,8181.69,2348.71,822.72,1817.428488
400,2,146.30,3591.45,9330.81,2694.57,928.85,2115.939424
400,2,143.62,2693.47,9246.86,3189.27,1288.68,2075.433807
400,2,116.68,1905.66,7306.01,2705.90,1170.28,1524.169945
400,2,198.80,5559.84,12167.74,3190.10,1126.01,2291.790337
400,2,207.41,6111.11,13226.55,2916.51,1231.08,2967.851659
400,2,163.03,4292.08,10320.54,2600.79,1178.35,2249.314167
400,2,168.34,4001.87,10082.19,2807.99,1125.46,2146.868226
400,2,202.20,6427.20,12647.61,2548.72,1001.22,2670.476328
400,2,184.76,5142.55,11854.80,2987.51,1121.97,2602.757068
400,2,171.67,5299.80,11159.89,2595.05,972.17,2292.871626
400,2,144.55,3267.27,9401.10,2803.11,1083.46,2247.263504
400,2,229.10,7160.98,13987.65,3125.23,1265.26,2436.182696
400,2,199.29,5112.02,11373.07,2918.98,1066.13,2275.943749
400,2,136.76,2525.13,8525.18,2831.14,1320.43,1848.475618
400,2,262.36,9312.99,15601.34,2499.97,1049.14,2739.252289
400,2,147.19,3651.01,9617.48,2766.33,1037.15,2162.990421
400,2,153.27,3257.70,9823.47,3146.81,1245.90,2173.055657
400,2,152.87,3468.39,9684.89,2881.33,1166.15,2169.024004
400,2,159.51,3812.67,9949.07,2806.61,975.37,2354.426125
400,2,158.31,4307.26,10076.12,2618.76,999.65,2150.443521
400,2,195.42,5536.33,12098.72,2883.12,1123.23,2556.045989
400,2,161.84,3561.84,9616.76,2653.10,1171.58,2230.228239
400,2,205.63,5480.71,12804.56,3422.97,1319.68,2581.196311
400,2,141.42,2978.77,8976.13,3052.72,1160.97,1783.669907
400,2,147.16,2938.97,9326.91,3040.44,1145.97,2201.530186
400,2,164.28,4812.31,10600.62,2503.28,924.80,2360.233070
400,2,157.13,3437.11,9230.51,2935.24,1010.21,1847.959536
400,2,173.04,5655.17,11138.50,2486.66,918.08,2078.597819
400,2,149.17,3907.49,10011.76,2799.22,1156.49,2148.565668
400,2,152.33,4002.52,9163.29,2474.32,877.02,1809.436327
400,2,173.68,4387.96,11480.89,2967.16,1260.04,2865.722088
400,2,160.93,4701.15,10576.75,2621.15,1179.47,2074.985163
400,2,142.61,3206.16,8826.12,2487.21,998.12,2134.625729
400,2,175.84,5772.51,11943.95,2520.75,1193.31,2457.382806
400,2,150.35,3249.94,8936.33,2708.78,983.16,1994.451254
400,2,212.39,6266.30,12922.01,2563.40,1130.65,2961.669775
400,2,257.39,10103.97,16984.72,3013.60,1279.74,2587.413571
400,2,153.00,3765.93,9387.06,2720.78,1054.38,1845.973551
400,2,186.02,5457.02,11572.62,2694.95,1008.67,2411.977306
400,2,145.78,2279.41,8735.64,3055.23,1261.15,2139.842686
400,2,164.01,4040.36,9836.61,2836.85,944.66,2014.741804
400,2,209.45,6320.98,12582.11,2586.22,1020.18,2654.722649
400,2,196.11,6314.81,12237.16,2247.10,810.67,2864.585672
400,2,204.16,6865.93,12703.17,2354.68,855.60,2626.963143
400,2,185.26,4653.74,11453.89,3155.63,1219.99,2424.535558
400,2,207.83,5980.81,12732.25,3170.71,1269.78,2310.962987
400,2,150.21,3475.49,9341.84,2805.73,1029.43,2031.190083
400,2,189.91,5974.46,12258.85,2812.62,1210.49,2261.278659
400,2,176.19,4339.12,11103.97,2785.79,1349.76,2629.289268
400,2,135.63,2402.04,8290.13,2738.01,1225.35,1924.728828
400,2,188.91,5582.45,11148.98,2735.39,990.96,1840.178486
400,2,149.50,3270.41,9419.06,2835.41,1144.24,2168.987325
400,2,156.23,3862.02,10167.26,3019.74,1171.59,2113.899262
400,2,174.72,3962.51,10301.14,2836.24,1135.89,2366.507915
400,2,232.44,7642.27,13970.14,2688.58,1039.72,2599.570867
400,2,240.65,7454.58,14432.20,2920.32,1179.79,2877.512701
400,2,127.46,1331.56,7735.31,3445.85,1340.59,1617.320623
400,2,241.32,8300.41,15030.76,2719.51,1003.03,3007.804134
400,2,165.49,4591.60,10216.34,2607.66,1101.71,1915.367675
400,2,132.02,1623.04,7930.64,2960.97,1158.55,2188.086134
400,2,229.04,6812.73,13952.16,3126.67,1271.61,2741.155552
400,2,173.87,4949.96,10833.31,2958.35,1060.56,1864.437453
400,2,139.87,2758.82,8819.08,2938.73,1101.38,2020.142760
400,2,197.30,6069.06,11981.90,2556.53,954.72,2401.588381
400,2,218.77,6674.78,13404.30,2950.08,1096.76,2682.679030
400,2,162.23,4724.34,10412.03,2707.86,949.64,2030.201685
400,2,192.59,5493.48,12086.46,2831.68,1291.24,2470.069458
400,2,175.67,5187.02,11272.30,2530.10,1063.41,2491.770499
400,2,156.97,3351.35,9916.23,3151.98,1334.59,2078.312678
400,2,136.90,1986.13,8228.83,3123.88,986.86,2131.960636
