400,1,95.18,2692.63,5886.37,1419.11,551.09,1223.540029
400,2,174.25,4662.62,10869.66,2811.83,1111.88,2283.334493
400,3,253.79,6567.02,15725.71,4212.05,1641.32,3305.325692
400,4,325.67,8165.59,20260.79,5658.17,2224.95,4212.078434
400,5,390.75,9357.25,24247.09,7040.87,2777.71,5071.262436
400,6,451.59,10429.75,28058.01,8491.98,3323.82,5812.455630
400,7,515.00,11593.43,31907.53,9874.14,3877.06,6562.907513
400,8,550.76,11283.69,34297.30,11346.74,4459.23,7207.648150
400,9,609.76,12362.66,37750.08,12665.93,4922.20,7799.293786
400,10,650.00,12347.89,40246.01,14055.83,5504.44,8337.853091
400,11,690.62,12326.31,42696.36,15471.06,6010.67,8888.314871
400,12,729.53,12350.17,45273.05,16913.05,6604.57,9405.261722
400,13,773.70,12598.64,47973.82,18273.16,7144.92,9957.101842
