25,4,226.14,8704.73,13670.01,571.82,1422.21,2971.243600,0.893667,2.486238
50,4,367.98,16070.27,22731.34,715.13,1606.83,4339.113300,0.723987,2.652520
75,4,461.71,21180.73,28403.04,713.86,1739.49,4768.958700,0.591418,2.736032
100,4,528.65,24889.36,32438.79,745.77,1825.25,4978.414700,0.501937,2.821112
125,4,583.11,28031.76,35813.98,751.02,1900.58,5130.617900,0.440419,2.822934
150,4,627.36,30554.70,38504.23,760.50,1955.80,5233.227600,0.393142,3.023384
175,4,666.24,32885.18,40949.75,768.87,1984.39,5311.314600,0.356648,3.269956
200,4,701.21,34931.83,43114.49,766.05,2035.43,5381.174000,0.327482,3.446550
225,4,730.72,36679.54,44930.26,768.71,2054.30,5427.711900,0.302594,3.564983
250,4,758.60,38318.47,46647.64,763.46,2089.76,5475.953000,0.281959,3.729709
275,4,784.66,39918.93,48319.29,775.03,2113.05,5512.276900,0.264842,4.363595
300,4,805.99,41209.10,49664.62,788.13,2122.09,5545.305000,0.249139,4.552511
325,4,830.00,42712.98,51239.84,776.45,2160.31,5590.099600,0.236548,4.763914
350,4,849.62,43867.48,52423.39,770.20,2168.96,5616.754500,0.224562,4.881734
375,4,867.23,45006.22,53614.50,791.58,2172.36,5644.345500,0.213815,5.089381
400,4,887.03,46062.48,54748.97,805.67,2210.70,5670.111200,0.204647,5.442574
