10,592.94,35568.85,42430.09,606.52,1268.57,4986.16,75.8481
10,769.94,43878.89,51864.89,552.47,1781.78,5651.75,80.2328
10,783.87,44615.13,52589.94,666.11,1707.38,5601.32,77.7455
10,690.21,40395.45,46986.86,724.39,1600.82,4266.20,75.2222
10,877.66,49609.28,58916.97,574.01,1945.14,6788.55,60.8718
10,721.70,40922.53,49380.27,825.92,1777.31,5854.51,58.2196
10,849.80,46292.35,55115.82,710.60,1886.26,6226.60,60.5047
10,672.51,36468.62,44899.43,714.92,1475.68,6240.22,58.1811
10,643.50,36817.44,44440.80,537.96,1564.11,5521.29,40.1668
10,702.79,40327.54,48328.56,670.70,1733.31,5597.01,40.6899
20,658.66,34933.08,42325.28,753.96,1613.26,5024.98,60.8921
20,809.76,42707.92,51223.50,773.17,2080.51,5661.90,62.0374
20,829.18,43524.81,51922.61,726.36,2009.23,5662.22,64.8149
20,737.37,39937.98,46760.30,697.03,1851.16,4274.13,61.9159
20,924.73,48696.64,58314.66,596.19,2217.31,6804.52,50.4538
20,786.71,41284.68,49701.27,630.52,1932.21,5853.86,50.5424
20,872.50,45462.96,54540.45,719.81,2090.36,6267.32,49.7879
20,694.40,35946.48,44578.74,728.09,1666.55,6237.62,49.7316
20,697.42,36187.50,44357.12,754.69,1860.94,5554.00,42.7391
20,744.40,39383.17,47598.69,756.29,1872.38,5586.85,43.7697
30,659.39,34664.04,42161.23,848.70,1599.11,5049.38,55.1802
30,816.41,41653.84,50347.14,860.27,2123.23,5709.79,58.3317
30,854.17,43608.91,52291.82,900.68,2122.53,5659.70,60.6466
30,759.72,39372.43,46321.37,721.32,1894.65,4332.97,57.1439
30,942.41,48649.14,58549.24,703.33,2388.41,6808.36,54.7333
30,785.48,40278.41,49126.19,861.60,2081.50,5904.67,54.3110
30,908.27,45777.89,55152.86,691.05,2376.35,6307.58,55.8623
30,710.40,35072.17,43943.01,792.30,1766.85,6311.69,53.9842
30,701.27,36015.47,44194.75,671.10,1950.13,5558.05,38.7600
30,788.01,39878.65,48193.39,547.72,2099.54,5667.48,38.7543
40,682.24,34514.30,42472.30,1055.60,1806.80,5095.60,47.8632
40,828.57,41286.20,50120.10,896.60,2186.52,5750.78,49.4105
40,862.86,43398.77,52074.73,1003.32,2041.67,5630.96,50.3148
40,772.28,39560.37,46665.06,719.57,2097.30,4287.81,48.1195
40,940.15,47741.82,57556.35,608.51,2333.77,6872.24,49.0235
40,791.31,40015.23,48692.06,753.96,2033.60,5889.27,51.9535
40,908.49,45369.22,54702.66,664.97,2358.84,6309.63,51.0826
40,723.14,35134.57,44411.48,1070.58,1873.34,6333.00,47.4006
40,714.15,35493.05,44038.21,919.68,2030.48,5595.00,41.8557
40,759.84,38700.13,47175.78,817.71,1982.74,5675.20,44.2993
50,693.39,34077.86,42235.59,1233.18,1804.17,5120.38,48.3844
50,828.07,40459.28,49473.53,847.38,2409.80,5757.08,50.5902
50,872.13,43575.06,52182.26,745.61,2147.04,5714.55,50.5881
50,761.83,38741.68,46009.78,753.39,2196.38,4318.33,47.9763
50,955.67,47139.48,57130.88,880.20,2297.81,6813.39,50.8570
50,793.38,39363.38,48307.01,816.55,2194.35,5932.73,51.4206
50,916.95,45177.10,54814.71,762.14,2500.05,6375.42,50.2726
50,727.40,34952.45,44289.61,1108.45,1903.65,6325.06,48.6673
50,699.78,35105.50,43422.68,833.59,1856.28,5627.31,42.2529
50,777.65,38619.77,47170.26,806.93,2087.73,5655.84,42.4781
60,697.14,33778.49,41995.38,1263.77,1852.79,5100.32,45.7502
60,861.03,41324.28,50469.08,864.02,2484.91,5795.86,47.8005
60,882.49,42895.60,51798.16,985.79,2256.00,5660.77,48.5640
60,770.34,38189.31,45682.94,926.87,2263.40,4303.37,46.4758
60,970.36,47543.94,57606.92,686.72,2506.16,6870.09,61.7771
60,791.10,39209.17,48262.03,898.35,2198.12,5956.38,64.3903
60,919.56,44899.69,54714.94,795.88,2638.10,6381.27,64.5174
60,728.23,34659.84,44205.62,1276.66,1944.53,6324.58,58.2693
60,709.01,34436.12,42801.80,884.00,1865.46,5616.23,45.0390
60,774.19,37635.47,46473.95,1133.12,2106.82,5598.54,48.4441
70,704.64,33800.85,42065.01,1197.17,1935.09,5131.89,47.3901
70,852.71,40756.50,50021.97,935.95,2530.17,5799.34,49.3338
70,886.27,43030.41,51844.56,792.08,2327.47,5694.59,49.9777
70,779.32,38801.49,46179.82,771.31,2293.53,4313.49,47.8033
70,971.04,47122.11,57256.35,667.70,2553.94,6912.61,46.6430
70,821.58,39593.96,48911.98,1097.57,2262.51,5957.94,47.0752
70,922.12,44564.64,54395.86,911.92,2536.13,6383.17,45.8524
70,737.86,34497.71,43998.59,1072.64,2025.90,6402.33,44.8026
70,715.44,34384.45,42971.68,998.45,2007.95,5580.83,34.4803
70,783.99,38074.70,46694.88,864.38,2173.15,5582.66,36.2190
