300,1,307.67,15870.31,18558.01,346.43,791.46,1549.809642
300,2,499.51,25213.59,30148.99,618.21,1363.71,2953.489625
300,3,666.36,33389.09,40184.27,707.76,1797.63,4289.777948
300,4,823.34,40611.64,49384.39,903.98,2280.59,5588.174917
300,5,947.59,46115.23,56720.37,1044.67,2728.96,6831.515595
300,6,1085.60,52080.41,64648.39,1284.82,3224.01,8059.138803
300,7,1206.08,57316.80,71657.65,1448.33,3622.03,9270.488080
300,8,1286.85,60189.27,76381.60,1699.54,4051.92,10440.864463
300,9,1397.25,64812.51,82771.65,1950.83,4435.06,11573.248039
300,10,1485.83,68107.98,87805.91,2129.07,4892.55,12676.304732
300,11,1561.63,70896.92,92196.56,2366.26,5242.49,13690.885747
300,12,1646.97,74093.25,97156.08,2568.09,5666.97,14827.778685
300,13,1735.97,77636.49,102209.84,2717.31,5986.41,15869.630399
300,14,1777.28,78582.60,104815.59,2939.13,6385.25,16908.602495
