5.000000e-01,587.99,29262.54,36265.93,1236.53,1074.62,4692.23,0.18,37.8179
5.000000e-01,714.70,35867.01,43980.25,1484.06,1303.50,5325.69,0.22,38.5657
5.000000e-01,730.82,35903.88,43767.74,1486.71,1226.18,5150.97,0.22,38.1730
5.000000e-01,672.15,34193.25,40429.64,902.64,1298.62,4035.13,0.20,37.5920
5.000000e-01,841.16,42768.57,51993.42,1278.20,1423.92,6522.73,0.26,39.0649
5.000000e-01,701.78,34032.12,42677.45,1552.71,1390.65,5701.98,0.21,39.6434
5.000000e-01,807.46,39877.23,48585.88,1408.25,1385.16,5915.24,0.25,39.1990
5.000000e-01,622.12,29530.75,38085.56,1584.99,1010.94,5958.87,0.19,37.5668
5.000000e-01,608.69,30467.98,38328.26,1516.79,1166.05,5177.44,0.19,37.2082
5.000000e-01,702.07,34530.59,42203.84,942.82,1368.40,5362.03,0.21,37.8864
5.000000e-01,665.35,33151.99,40528.02,1150.54,1094.23,5131.25,0.21,38.1526
5.000000e-01,590.34,29509.40,35990.79,1276.25,1111.88,4093.27,0.18,37.3301
5.000000e-01,915.41,47785.75,55531.31,928.14,1913.86,4903.56,0.28,41.7278
5.000000e-01,594.18,28871.11,37215.11,1337.37,1424.51,5582.11,0.19,39.5103
5.000000e-01,557.06,27861.74,34702.65,1069.83,1232.18,4538.90,0.17,36.9727
5.000000e-01,777.67,38594.84,46889.01,1175.33,1421.61,5697.22,0.24,39.5649
5.000000e-01,783.37,39502.38,48390.13,1283.58,1475.88,6128.29,0.24,42.0545
5.000000e-01,753.77,38080.06,45809.77,893.27,1553.32,5283.13,0.23,41.3942
5.000000e-01,918.73,47561.20,55089.32,1120.09,1437.91,4970.11,0.28,41.2702
5.000000e-01,569.64,28059.43,36336.59,1571.00,1314.37,5391.78,0.18,38.6821
5.000000e-01,779.30,37977.58,46450.64,1581.04,1119.22,5772.80,0.24,40.3719
5.000000e-01,705.36,33962.47,42820.55,1183.01,1699.88,5975.18,0.22,38.7144
5.000000e-01,745.08,36722.07,44235.72,1290.48,1321.49,4901.67,0.23,40.0985
5.000000e-01,605.22,29481.95,36971.79,1583.80,1217.33,4688.71,0.19,38.8145
5.000000e-01,674.98,33249.39,41264.97,1227.94,1484.37,5303.27,0.21,39.6723
5.000000e-01,698.08,33616.29,41975.73,1777.77,1215.37,5366.31,0.21,38.1550
5.000000e-01,784.14,38480.99,46920.67,1589.18,1463.35,5387.15,0.24,40.8275
5.000000e-01,569.67,27281.19,34882.78,1459.68,1126.36,5015.55,0.17,38.5681
5.000000e-01,812.66,41508.16,49258.43,867.67,1355.02,5527.58,0.25,39.3897
5.000000e-01,886.93,44412.92,52756.51,1230.72,1552.37,5560.50,0.27,39.8923
5.000000e-01,634.14,31410.97,39354.10,1311.74,1469.72,5161.67,0.20,39.6550
5.000000e-01,691.36,33262.26,40820.41,1426.47,1098.88,5032.81,0.21,38.0182
5.000000e-01,614.76,28975.14,37331.11,1552.83,1269.09,5534.05,0.19,38.8769
5.000000e-01,797.28,39975.44,48004.20,1392.10,1317.31,5319.36,0.24,40.0831
5.000000e-01,646.87,31259.84,40208.12,1582.67,1298.84,6066.77,0.20,38.6106
5.000000e-01,544.07,27588.86,34255.40,1200.82,1195.21,4270.51,0.17,36.7719
5.000000e-01,942.80,48166.21,56446.18,1385.28,1287.46,5607.23,0.29,41.0849
5.000000e-01,665.14,34223.24,41417.24,917.97,1609.84,4666.19,0.21,39.6440
5.000000e-01,595.09,29511.73,36815.68,1359.96,1195.41,4748.59,0.18,38.4874
5.000000e-01,627.62,31681.55,38253.45,1118.63,1129.70,4323.57,0.19,37.4941
5.000000e-01,627.76,30982.97,38210.97,1269.99,1071.07,4886.95,0.19,38.9527
5.000000e-01,609.01,30284.25,36817.68,1642.11,1084.06,3807.26,0.18,38.5171
5.000000e-01,804.74,38855.28,48870.86,1745.72,1535.05,6734.80,0.25,40.6115
5.000000e-01,727.21,37125.92,44667.40,1250.09,1404.37,4887.02,0.22,38.8818
5.000000e-01,491.39,24968.03,31394.06,947.52,1177.89,4300.62,0.15,37.4902
5.000000e-01,689.71,34230.10,43221.43,1347.52,1519.41,6124.40,0.22,38.4848
5.000000e-01,647.38,32902.12,39424.61,1097.73,1258.85,4165.91,0.20,39.1556
5.000000e-01,779.23,38863.45,47589.83,1388.91,1453.87,5883.60,0.24,40.8991
5.000000e-01,976.19,49875.98,58464.15,1212.89,1649.35,5725.92,0.30,41.2747
5.000000e-01,485.95,23391.37,30588.81,1289.81,1166.36,4741.27,0.15,36.4407
5.000000e-01,735.73,37426.66,45217.07,1211.19,1446.06,5133.16,0.23,41.1306
5.000000e-01,659.19,32111.97,40173.16,1570.46,1339.28,5151.45,0.20,38.2019
5.000000e-01,841.71,42347.71,49842.41,1297.94,1406.95,4789.82,0.25,39.3420
5.000000e-01,811.94,41562.41,49357.02,1079.65,1300.71,5414.24,0.25,42.3570
5.000000e-01,651.93,32051.92,39801.01,1449.97,1243.98,5055.13,0.20,40.5407
5.000000e-01,659.77,32802.95,40233.17,1389.58,1366.23,4674.41,0.20,40.2526
5.000000e-01,654.46,31419.88,39148.19,1499.81,810.18,5418.33,0.20,38.9481
5.000000e-01,772.08,38422.91,46491.85,1569.30,1041.44,5458.21,0.24,41.0605
5.000000e-01,714.74,36434.50,44160.21,1228.79,1384.86,5112.06,0.22,39.4424
5.000000e-01,716.99,36230.19,43487.68,1333.46,1094.75,4829.27,0.22,39.4477
5.000000e-01,680.26,32429.69,41416.32,1297.97,1424.02,6264.65,0.21,38.1621
5.000000e-01,696.14,33884.66,41378.03,1556.41,947.88,4989.08,0.21,38.2510
5.000000e-01,717.39,36870.49,43713.75,1316.44,1094.18,4432.64,0.22,38.7136
5.000000e-01,789.47,39567.06,47243.59,1116.00,1161.35,5399.18,0.24,39.3466
5.000000e-01,689.75,33473.34,41546.65,1912.20,1104.12,5056.99,0.21,39.2403
5.000000e-01,743.43,37335.14,45234.69,799.74,1836.71,5263.09,0.23,40.6484
5.000000e-01,744.62,36172.34,44437.51,1458.63,1252.66,5553.87,0.23,40.4887
5.000000e-01,808.97,40635.73,49151.56,1169.89,1419.21,5926.73,0.25,40.7598
5.000000e-01,783.19,40734.83,48548.52,800.02,1580.31,5433.36,0.24,39.5913
5.000000e-01,734.15,36047.90,45082.28,1324.98,1620.63,6088.76,0.22,38.8709
5.000000e-01,564.99,27564.69,35093.20,1221.82,1483.19,4823.50,0.17,37.3681
5.000000e-01,620.63,28780.78,36749.53,1604.37,1224.34,5140.04,0.19,36.8578
5.000000e-01,799.97,40704.35,48399.55,950.78,1115.11,5629.31,0.24,39.9000
5.000000e-01,624.06,30045.15,37455.17,1592.51,1192.61,4624.91,0.19,37.3383
5.000000e-01,758.87,37592.28,45459.84,948.68,1592.26,5326.62,0.23,39.0452
5.000000e-01,856.15,43535.82,51916.90,1320.16,1493.23,5567.69,0.26,41.2686
5.000000e-01,888.80,43429.05,52258.12,1841.31,1420.80,5566.96,0.27,41.7175
5.000000e-01,695.91,35585.27,43436.15,1207.52,1485.56,5157.80,0.22,38.7185
5.000000e-01,794.49,39731.92,48868.85,1567.04,1758.06,5811.83,0.25,38.9704
5.000000e-01,762.17,38227.04,46241.55,1230.76,1483.15,5300.61,0.23,39.6643
5.000000e-01,730.80,35978.98,43969.24,1360.93,1214.71,5414.62,0.22,38.4232
5.000000e-01,733.58,36842.98,44388.62,1320.94,1270.09,4954.62,0.22,39.1314
5.000000e-01,766.10,39257.64,46507.25,1416.29,1275.88,4557.44,0.24,38.5723
5.000000e-01,608.47,29405.64,35783.74,1345.54,818.56,4214.00,0.18,37.9477
5.000000e-01,647.19,32788.05,39136.18,1627.58,919.19,3801.37,0.20,39.0214
5.000000e-01,697.38,34408.42,42027.95,1413.09,1223.95,4982.48,0.21,39.5662
5.000000e-01,751.27,37261.39,44665.21,1220.18,1222.78,4960.86,0.23,39.4187
5.000000e-01,751.30,38978.53,46804.39,1177.24,1334.49,5314.13,0.23,38.1829
5.000000e-01,664.10,33768.69,41545.15,1514.22,1106.40,5155.84,0.21,39.3357
5.000000e-01,803.75,40343.28,48186.29,703.41,1379.21,5760.38,0.24,38.7648
5.000000e-01,708.45,35045.32,43395.83,1236.96,1296.63,5816.91,0.22,39.2740
5.000000e-01,911.70,44690.80,53831.94,1234.56,1593.94,6312.64,0.28,41.2739
5.000000e-01,698.82,33885.41,42558.97,1549.13,1399.78,5724.66,0.21,39.0632
5.000000e-01,960.15,48117.08,56809.20,1154.27,1749.89,5787.96,0.29,38.8542
5.000000e-01,530.28,25444.64,32102.02,1568.01,1191.05,3898.32,0.16,36.6306
5.000000e-01,682.78,32823.65,40547.18,1325.92,1006.58,5391.03,0.21,36.9056
5.000000e-01,747.64,37628.51,44535.44,1296.50,905.47,4704.96,0.23,20.2359
5.000000e-01,598.03,30685.14,36859.16,1307.43,928.09,3938.51,0.19,19.0205
5.000000e-01,571.88,27791.13,35958.72,1557.40,1309.85,5300.34,0.18,18.8415
5.000000e-01,826.34,40893.48,50696.78,1654.68,1645.26,6503.36,0.26,17.0240
1,659.39,34664.04,42161.23,848.70,1599.11,5049.38,0.21,39.5899
1,816.41,41653.84,50347.14,860.27,2123.23,5709.79,0.25,42.3212
1,854.17,43608.91,52291.82,900.68,2122.53,5659.70,0.26,43.5382
1,759.72,39372.43,46321.37,721.32,1894.65,4332.97,0.23,41.5242
1,942.41,48649.14,58549.24,703.33,2388.41,6808.36,0.29,41.2458
1,785.48,40278.41,49126.19,861.60,2081.50,5904.67,0.24,40.1648
1,908.27,45777.89,55152.86,691.05,2376.35,6307.58,0.28,41.8296
1,710.40,35072.17,43943.01,792.30,1766.85,6311.69,0.22,40.3718
1,701.27,36015.47,44194.75,671.10,1950.13,5558.05,0.22,41.0202
1,788.01,39878.65,48193.39,547.72,2099.54,5667.48,0.24,41.3416
1,762.92,40082.11,47984.36,655.18,1882.66,5364.40,0.24,39.2097
1,687.15,36169.57,43261.79,736.02,1970.40,4385.80,0.22,40.0971
1,944.49,49348.55,57202.63,518.03,2365.53,4970.52,0.29,43.4879
1,657.73,32135.35,40951.01,803.60,2183.81,5828.26,0.20,39.5883
1,613.57,30764.01,38382.07,770.32,2139.31,4708.44,0.19,39.8278
1,840.25,42616.17,51428.20,734.42,2142.32,5935.29,0.26,42.4093
1,902.08,46566.82,55831.41,775.30,2210.88,6278.42,0.28,44.0451
1,846.20,42504.87,50802.97,580.25,2350.40,5367.45,0.26,42.4554
1,1007.32,52840.77,61319.15,929.30,2326.21,5222.87,0.31,44.1667
1,662.31,32665.03,41265.80,731.70,2089.15,5779.92,0.21,40.7081
1,919.78,46846.67,55819.37,829.15,1939.28,6204.27,0.28,43.4809
1,749.19,36830.71,46055.79,772.19,2369.38,6083.50,0.23,40.2293
1,807.16,42204.26,50065.33,699.12,2019.30,5142.66,0.25,41.9888
1,747.99,37073.72,45449.66,758.48,2259.09,5358.37,0.23,42.1501
1,710.90,35931.82,44231.94,714.97,2149.91,5435.24,0.22,40.4458
1,808.14,40460.60,49353.05,942.01,2227.35,5723.10,0.25,41.6026
1,872.02,44201.25,53154.07,1032.51,2284.91,5635.40,0.27,42.5472
1,681.31,34165.31,42584.21,761.96,2041.80,5615.14,0.21,40.7309
1,907.03,45804.63,54743.17,826.91,2377.01,5734.62,0.28,41.5049
1,977.57,49822.78,59088.64,812.76,2534.99,5918.11,0.30,42.4077
1,719.99,36393.52,44790.08,833.61,2175.56,5387.39,0.22,41.4378
1,819.07,42660.54,51087.84,829.94,1956.05,5641.31,0.26,41.5993
1,669.24,33313.57,42204.94,996.32,1968.92,5926.13,0.21,41.5094
1,915.87,47110.16,55934.24,803.24,2368.51,5652.34,0.28,42.0262
1,740.11,36365.31,45828.36,736.02,2278.81,6448.22,0.23,39.9602
1,611.99,32423.00,39379.69,722.50,1798.64,4435.55,0.19,39.4142
1,1003.87,51981.05,60450.82,649.88,1959.67,5860.23,0.31,41.5645
1,737.41,36821.49,45008.49,817.89,2561.01,4808.10,0.23,41.4639
1,700.68,36053.36,43902.46,650.01,2039.63,5159.45,0.22,40.9997
1,735.49,36576.91,44849.15,1023.96,2355.37,4892.91,0.22,42.2982
1,743.49,37952.24,45783.99,729.98,1867.01,5234.76,0.23,41.5105
1,717.75,37552.03,44200.22,556.10,1892.40,4199.69,0.22,40.7149
1,881.26,43742.08,53749.41,751.99,2276.16,6979.18,0.27,41.7611
1,779.68,40858.38,48458.58,671.56,1906.46,5022.18,0.24,40.5919
1,596.09,30656.81,37923.24,899.02,1943.54,4423.87,0.19,40.5490
1,768.89,38574.25,47885.55,741.79,2183.52,6385.98,0.24,42.0054
1,702.78,36119.07,43503.86,870.29,2132.98,4381.53,0.22,39.4253
1,856.31,44322.27,53076.00,592.23,2084.20,6077.29,0.27,43.7324
1,1061.93,55517.13,64773.86,734.29,2590.10,5932.34,0.33,44.8564
1,560.62,28296.84,35569.69,601.22,1683.22,4988.42,0.18,38.8641
1,803.02,41460.49,49862.83,850.75,2253.22,5298.37,0.25,42.1165
1,753.72,38208.91,46483.12,697.06,2070.44,5506.71,0.23,40.8243
1,933.80,47337.06,56100.18,841.15,2659.43,5262.53,0.28,42.1310
1,888.14,45672.36,53814.50,696.42,1963.32,5482.39,0.27,44.0488
1,773.90,38784.76,47348.16,647.18,2322.84,5593.38,0.24,42.2777
1,757.82,38910.13,47108.81,688.39,2289.42,5220.86,0.24,43.9377
1,876.57,43892.18,53668.38,1344.22,2032.52,6399.46,0.27,42.6306
1,938.27,47676.10,57057.33,1288.49,2105.98,5986.76,0.29,44.7786
1,774.16,39693.81,47730.00,652.17,2141.22,5242.80,0.24,40.3182
1,833.27,44020.66,51659.02,567.54,1874.94,5195.87,0.26,40.7362
1,727.76,35907.24,45066.21,702.00,2070.79,6386.19,0.22,41.1984
1,827.08,41464.44,50261.72,1136.57,2025.68,5635.03,0.25,40.4147
1,821.64,42384.61,50042.35,845.79,2112.52,4699.42,0.25,40.6560
1,874.61,45137.31,53936.83,919.66,2130.31,5749.56,0.27,41.1403
1,876.99,44789.82,53464.80,888.53,2070.57,5715.88,0.27,41.2405
1,781.69,39178.88,47729.98,707.71,2459.38,5384.02,0.24,41.2627
1,901.29,45224.30,54000.20,810.49,2089.41,5875.99,0.28,42.7150
1,885.32,45374.83,54385.04,778.85,2131.61,6099.75,0.28,42.4378
1,797.04,41893.53,50086.77,665.81,1971.21,5556.22,0.25,39.8398
1,797.27,40787.51,50027.23,685.24,2188.41,6366.07,0.25,42.8547
1,596.15,29601.62,37388.38,715.62,2174.33,4896.81,0.18,38.9287
1,748.44,36962.55,45352.70,954.83,1908.69,5526.63,0.23,40.9030
1,907.44,46442.99,55357.88,741.11,1945.64,6228.13,0.28,42.0452
1,728.06,35955.62,44495.49,1087.54,2273.15,5179.18,0.22,39.8451
