25,4,140.83,1607.86,9890.66,4135.78,1628.80,2518.22,0.676000,0.1815
25,4,155.00,3722.51,11034.68,3306.11,1632.83,2373.23,0.737333,0.1873
25,4,160.70,2092.62,10497.51,4415.47,1752.50,2236.91,0.713333,0.1574
25,4,152.96,3087.43,11034.38,3757.28,1803.56,2386.11,0.744000,0.1686
25,4,173.41,2725.05,11906.99,4524.92,1983.20,2673.82,0.790667,0.0246
50,4,202.57,6080.73,14912.07,3923.84,1613.25,3294.26,0.485333,0.0523
50,4,225.66,8421.56,17857.34,3978.05,1867.04,3590.69,0.593333,0.0601
50,4,225.51,7740.43,16834.10,3945.49,1827.28,3320.90,0.560667,0.0813
50,4,208.34,7671.47,16125.59,3783.61,1885.19,2785.33,0.524667,0.0596
50,4,290.32,10573.32,21366.57,4254.53,2020.93,4517.79,0.709333,0.0235
75,4,240.83,9616.86,18089.87,3453.09,1550.96,3468.96,0.390667,0.1007
75,4,265.99,12900.48,21957.69,3477.01,1765.57,3814.62,0.467111,0.0585
75,4,242.91,12362.55,20730.62,3102.32,1674.22,3591.53,0.449333,0.0416
75,4,236.05,10646.39,19275.86,3635.59,1945.36,3048.53,0.415111,0.0599
75,4,296.63,13007.05,23500.32,3785.23,2107.17,4600.87,0.512444,0.0292
100,4,283.32,11971.73,21206.37,3782.90,1666.32,3785.42,0.338667,0.0611
100,4,307.23,15525.20,24707.96,3427.64,1758.50,3996.62,0.393333,0.0605
100,4,243.19,12948.14,20957.36,2835.96,1673.78,3499.48,0.335000,0.0581
100,4,225.20,11468.76,19386.84,3198.25,1934.56,2785.27,0.310000,0.0510
100,4,319.78,16860.28,26202.39,2869.44,1896.43,4576.24,0.421667,0.0363
125,4,299.29,13850.86,22498.01,3346.62,1532.06,3768.47,0.285867,0.0761
125,4,304.34,16403.69,25369.71,3350.76,1768.72,3846.54,0.321600,0.0993
125,4,269.15,16127.17,23793.71,2446.88,1513.82,3705.83,0.301333,0.0873
125,4,241.36,13200.86,21175.16,3215.64,1914.68,2843.98,0.270400,0.1033
125,4,390.59,19589.16,30275.37,3683.03,2010.20,4992.99,0.383200,0.0457
150,4,322.93,14529.91,23752.79,3766.92,1641.51,3814.45,0.250444,0.0809
150,4,355.26,20631.84,29899.83,3329.71,1776.35,4161.93,0.310889,0.0905
150,4,317.17,20185.96,27982.43,2198.47,1504.12,4093.89,0.297778,0.0645
150,4,279.21,15863.30,24083.30,3289.79,1893.47,3036.74,0.251111,0.0879
150,4,397.30,22122.29,31939.83,2880.64,1922.73,5014.18,0.337778,0.0583
175,4,332.04,16659.70,25311.29,3262.46,1559.21,3829.91,0.225905,0.0802
175,4,323.50,19440.41,27982.97,3037.02,1762.55,3742.98,0.249143,0.0800
175,4,294.59,18944.23,26835.98,2615.38,1577.54,3698.83,0.243238,0.1003
175,4,277.83,16582.54,24897.68,3413.75,1945.13,2956.26,0.221524,0.0964
175,4,383.00,23140.18,33068.76,2950.29,1996.84,4981.45,0.298476,0.0749
200,4,329.13,18010.10,26552.00,3129.46,1560.44,3852.00,0.206500,0.1175
200,4,361.59,21881.85,30775.94,3115.07,1783.38,3995.65,0.236667,0.1079
200,4,292.97,19648.40,27217.96,2290.66,1586.48,3692.42,0.214667,0.0954
200,4,264.44,16805.91,24332.92,2871.62,1866.40,2788.98,0.189333,0.1148
200,4,413.03,24316.92,33900.23,2826.24,1948.09,4808.98,0.263500,0.0748
225,4,378.87,19171.13,27875.00,3173.37,1522.23,4008.27,0.194667,0.1435
225,4,359.26,22621.44,30903.28,2701.06,1702.18,3878.60,0.210963,0.1226
225,4,299.65,19052.32,26959.16,2663.23,1664.76,3578.86,0.188296,0.1410
225,4,299.82,19067.61,26910.47,3027.08,1848.36,2967.41,0.185037,0.1421
225,4,408.27,26286.72,36302.20,2975.99,1987.78,5051.70,0.250815,0.0831
250,4,351.22,20010.96,27936.37,2613.75,1456.69,3854.97,0.172933,0.1593
250,4,451.83,27699.52,37066.32,3106.98,1607.95,4651.87,0.228400,0.1425
250,4,334.21,23527.00,30846.42,2021.12,1482.55,3815.76,0.189333,0.1050
250,4,315.04,19518.16,28002.08,3546.41,1963.91,2973.60,0.174400,0.1494
250,4,420.29,27124.46,36825.62,2804.38,1942.30,4954.48,0.227200,0.0949
275,4,338.62,21320.85,28773.87,2206.29,1388.96,3857.77,0.161333,0.1993
275,4,389.74,24959.64,33282.38,2632.68,1628.81,4061.25,0.186424,0.1354
275,4,332.36,24203.32,31199.52,1652.37,1429.18,3914.64,0.180121,0.1193
275,4,286.91,20393.83,27664.46,2561.94,1836.49,2872.19,0.152848,0.1460
275,4,398.19,27149.74,36633.52,2674.01,1947.21,4862.56,0.205212,0.1039
300,4,379.57,21808.38,29912.44,2802.09,1486.12,3815.85,0.149778,0.1731
300,4,414.75,29248.27,37834.24,2471.17,1637.59,4477.21,0.194444,0.1811
300,4,310.98,24596.95,31244.34,1449.08,1406.29,3792.02,0.161333,0.1373
300,4,293.54,21346.52,28570.67,2519.13,1794.01,2911.02,0.145556,0.1690
300,4,416.83,29081.59,37948.30,2185.20,1837.08,4844.43,0.191222,0.1145
325,4,390.43,22086.80,30205.45,2719.54,1488.36,3910.74,0.143179,0.1467
325,4,409.97,26550.45,34936.62,2616.28,1700.08,4069.80,0.164923,0.1955
325,4,339.74,24682.64,32299.47,2167.52,1635.23,3814.09,0.154462,0.1241
325,4,291.36,21268.39,28274.70,2409.97,1801.06,2795.28,0.133128,0.2119
325,4,414.98,29518.37,37960.62,1987.25,1781.20,4673.80,0.179385,0.1228
350,4,379.40,24183.51,31768.97,2256.93,1418.35,3910.19,0.137238,0.1765
350,4,396.23,27348.91,35206.00,2256.54,1642.18,3958.37,0.153619,0.1688
350,4,350.67,25516.89,32809.29,2009.52,1515.48,3767.41,0.145333,0.1604
350,4,307.61,22556.78,30259.16,2900.94,1871.80,2929.64,0.131333,0.1916
350,4,425.07,32201.48,40740.44,1862.34,1789.81,4886.80,0.176190,0.1296
375,4,380.63,23027.62,30794.94,2524.64,1440.89,3801.79,0.124622,0.2065
375,4,403.24,29931.64,37737.63,2077.74,1536.82,4191.43,0.151289,0.1976
375,4,332.51,24878.38,31970.48,1931.54,1583.21,3577.35,0.130933,0.1411
375,4,321.59,22961.23,30392.88,2707.43,1817.70,2906.52,0.124978,0.2350
375,4,392.97,30347.17,38464.27,1645.67,1836.68,4634.76,0.158844,0.1401
400,4,403.39,23804.95,31827.83,2685.40,1501.63,3835.85,0.122917,0.2101
400,4,401.88,28466.36,36451.11,2352.93,1636.80,3995.02,0.137417,0.2245
400,4,364.94,26254.15,34034.92,2369.38,1650.59,3760.80,0.131833,0.1630
400,4,290.70,23577.41,30407.43,2303.87,1706.13,2820.02,0.113667,0.2149
