25,4,199.65,6777.81,11742.89,336.19,1828.38,2800.51,0.757333,5.4497
25,4,227.98,8191.60,13599.72,414.89,2190.91,2802.32,0.904000,5.1379
25,4,247.20,8734.44,14389.71,351.14,2187.94,3116.18,0.944000,5.2825
25,4,216.43,7315.54,12828.25,406.36,2402.20,2704.16,0.842667,4.9587
25,4,252.23,8717.04,15013.63,463.51,2499.20,3333.88,0.990667,1.1871
50,4,304.63,12663.66,19227.22,389.94,2419.32,3754.29,0.572000,5.1859
50,4,400.67,16055.51,23720.65,415.53,2834.36,4415.25,0.748000,5.0649
50,4,400.17,16731.54,23792.80,332.71,2409.32,4319.22,0.738667,4.9408
50,4,321.94,14227.89,20244.46,403.50,2559.93,3053.15,0.605333,4.9949
50,4,409.90,15567.95,23641.85,419.62,2853.09,4801.18,0.776667,3.5688
75,4,359.14,15923.25,22609.64,378.02,2427.49,3880.87,0.444000,6.6596
75,4,429.67,20829.19,28644.59,413.77,2914.90,4486.73,0.535111,7.1817
75,4,459.30,21111.13,28493.86,321.80,2506.12,4554.81,0.565778,7.0738
75,4,379.66,17910.55,24639.55,423.26,2827.55,3478.18,0.472444,6.5441
75,4,501.08,22513.88,31627.22,433.57,3136.32,5543.44,0.623556,4.6469
100,4,361.54,17982.46,24588.17,366.95,2244.87,3993.89,0.335667,7.9757
100,4,488.15,24086.55,31997.63,438.29,2844.01,4628.78,0.452000,7.7242
100,4,481.29,24024.82,31837.57,383.57,2849.33,4579.86,0.448333,8.5092
100,4,395.56,20725.39,27451.52,408.31,2861.15,3456.68,0.371000,7.6507
100,4,516.43,25738.28,34982.90,455.30,3272.62,5516.70,0.483333,6.6752
125,4,395.28,20322.98,27084.85,376.49,2443.78,3941.61,0.290133,10.1693
125,4,488.77,25808.57,34000.00,455.40,3046.40,4689.64,0.363733,9.6441
125,4,494.25,25367.03,33076.83,433.73,2569.30,4706.76,0.364000,8.1331
125,4,432.63,22367.58,29112.77,407.29,2821.15,3516.75,0.324533,9.3250
125,4,562.52,29277.73,38622.82,435.00,3247.97,5662.13,0.414667,7.7383
150,4,419.80,22685.15,29778.52,379.15,2590.37,4123.85,0.258222,12.1549
150,4,496.63,26738.11,35000.36,457.96,3022.28,4782.00,0.308000,12.9596
150,4,515.46,27763.60,35605.25,381.47,2848.84,4611.34,0.319111,12.9683
150,4,422.14,23855.53,30556.95,413.12,2877.66,3410.64,0.265333,12.2486
150,4,565.64,30207.62,39546.71,441.40,3213.23,5684.45,0.350444,10.8035
175,4,409.32,22691.11,29766.16,369.96,2594.31,4110.77,0.216762,14.6116
175,4,543.29,29754.61,37873.21,452.49,2950.18,4715.92,0.286476,14.0303
175,4,562.44,29432.70,38103.15,937.41,2936.17,4796.86,0.295429,7.9711
