300,1,91.09,8104.56,10058.73,610.99,446.69,896.501348,0.049808,0.025235
300,2,180.79,14123.10,18132.34,1248.32,876.59,1884.335014,0.091093,0.033510
300,3,270.94,19438.93,25374.52,1772.55,1256.08,2906.968405,0.128837,0.044158
300,4,346.37,23670.83,31605.59,2425.53,1669.10,3840.134638,0.161664,0.058135
300,5,429.81,27510.08,37484.99,3041.38,2071.80,4861.725156,0.193004,0.067704
300,6,491.19,30710.46,42448.16,3552.86,2464.27,5720.567644,0.219806,0.168751
300,7,570.22,34073.43,47796.87,4174.23,2827.54,6721.663395,0.249196,0.129229
300,8,642.54,36638.87,52593.10,4943.50,3210.64,7800.087540,0.274947,0.132481
300,9,705.95,39470.96,57106.84,5402.08,3532.58,8701.222626,0.299849,0.284925
300,10,771.24,42158.79,61712.00,5964.37,3977.20,9611.630801,0.325377,0.248974
300,11,811.63,43358.98,64833.33,6699.03,4358.48,10416.841178,0.342750,0.259151
300,12,876.56,45750.41,69271.91,7380.83,4792.90,11347.780971,0.367209,0.298069
300,13,934.91,47918.20,73575.68,8195.44,5225.32,12236.723082,0.391669,0.331015
300,14,981.30,48568.25,76012.33,8719.15,5555.41,13169.515491,0.405342,0.358131
