300,1,283.67,14795.01,17283.88,323.61,766.16,1399.096515,0.085800,13.674345
300,2,392.77,19433.37,23838.45,659.43,1549.19,2196.458113,0.120453,9.830746
300,3,497.47,23831.51,30138.74,984.33,2289.57,3033.329207,0.152889,10.911224
300,4,603.48,28297.45,36557.05,1273.71,3071.41,3914.469166,0.186471,9.092092
300,5,674.82,30421.50,40597.22,1663.62,3867.10,4645.000184,0.208962,9.095102
300,6,776.67,34393.75,46341.34,1794.19,4654.62,5498.787687,0.240957,9.098593
300,7,827.51,35362.30,48961.40,2245.69,5335.78,6017.628981,0.256423,8.595169
300,8,876.68,36563.22,52081.63,2624.35,6097.28,6796.783009,0.273209,8.608887
300,9,920.29,37063.06,54290.24,3310.83,6697.64,7218.714355,0.285818,34.645966
300,10,1000.58,40241.66,59309.30,3279.45,7569.69,8218.504160,0.312243,33.512104
300,11,1042.68,41301.88,61800.16,3601.47,8110.57,8786.249560,0.326669,8.547229
300,12,1122.18,43608.36,66567.07,4036.56,9075.07,9847.073689,0.352292,8.572831
300,13,1193.93,46662.91,70661.57,3876.90,9507.77,10613.982152,0.375858,8.564332
300,14,1208.14,44825.73,71579.89,4875.45,10572.23,11306.482811,0.381253,8.594678
