300,1,220.09,13037.68,15151.19,376.81,636.68,1100.017362,28.190256
300,1,301.91,16361.72,18986.90,487.33,534.69,1603.161883,37.734993
300,1,347.19,19629.18,22585.63,330.04,786.52,1839.889505,29.475041
300,1,214.63,12176.54,13742.55,125.75,444.78,995.482585,37.630002
300,1,251.13,15627.09,18124.35,165.25,814.70,1517.307105,26.678206
300,1,406.25,22707.28,25387.68,193.19,512.84,1974.369653,40.611538
300,1,296.83,17228.44,20093.55,384.79,679.22,1801.103203,27.196088
300,1,313.75,17633.81,20557.00,427.47,682.61,1813.109751,38.936688
300,1,215.02,13138.97,15239.10,207.01,619.13,1273.991019,20.327136
300,1,220.91,13553.45,16020.52,400.52,560.65,1505.902245,21.325640
300,1,272.21,15235.12,17632.67,401.89,436.53,1559.140325,23.740771
300,1,272.80,15647.59,17590.58,100.64,613.78,1228.573468,20.823473
300,1,232.97,13177.49,15643.61,269.69,550.86,1645.575449,21.232675
300,1,278.40,16124.70,18683.87,367.95,496.31,1694.897739,25.389695
300,1,226.47,12728.86,14664.47,375.46,510.08,1050.069977,20.779481
300,1,411.06,22734.92,25647.42,332.95,649.23,1930.316356,21.936370
300,1,397.72,23388.15,26374.00,121.47,880.14,1984.240031,22.682682
300,1,290.99,15266.34,17924.10,403.08,357.18,1897.508337,28.460766
300,1,308.49,16920.17,19799.57,625.57,538.05,1715.781188,25.703990
300,1,319.65,18732.30,21431.83,266.10,571.49,1861.931336,25.497267
300,1,340.38,19124.88,22136.88,401.04,739.54,1871.421285,21.181556
300,1,219.34,13170.50,15526.25,268.91,551.28,1535.564756,21.111039
300,1,319.16,17766.35,20342.58,303.99,599.35,1672.898517,23.065445
300,1,350.41,19709.21,22463.98,428.90,473.29,1852.577535,21.503743
300,1,362.01,19747.22,22658.81,322.48,661.89,1927.219916,21.317552
300,1,234.08,13343.87,15342.73,286.15,635.00,1077.711217,24.437662
300,1,306.63,18525.91,21620.79,425.94,863.85,1805.089034,21.830505
300,1,296.55,16053.86,18636.95,237.57,452.87,1892.645544,21.098163
300,1,239.24,14699.91,16721.20,170.98,599.38,1250.932922,21.089861
300,1,250.08,13397.93,16053.89,449.19,482.30,1724.470634,28.195403
300,1,336.23,18888.29,21943.22,428.96,715.97,1910.003004,25.742290
300,1,206.86,13427.88,15325.07,164.32,706.92,1025.959422,25.477692
300,1,329.49,18438.13,21474.17,402.39,759.16,1874.486746,20.642500
300,1,225.42,13927.35,15957.43,186.13,580.56,1263.386106,20.866837
300,1,310.23,19444.68,22219.06,227.20,973.75,1573.422036,24.483575
300,1,221.65,13228.33,14906.61,174.88,462.25,1041.155800,20.544025
300,1,270.93,15063.38,17321.01,68.04,487.65,1701.940041,20.851376
300,1,282.98,16268.32,18455.66,192.90,614.14,1380.297828,25.175771
300,1,337.90,19610.83,21865.30,260.66,553.60,1440.212612,21.528175
300,1,332.12,18072.99,20975.64,637.48,639.76,1625.410668,22.195542
300,1,273.68,14855.63,17614.95,688.86,609.86,1460.595176,21.296556
300,1,187.27,11733.13,13504.36,188.42,578.08,1004.731000,28.168419
300,1,373.49,22398.59,25159.90,189.17,794.15,1777.988993,25.716044
300,1,200.62,12286.86,14107.60,181.19,588.65,1050.898098,25.052000
300,1,207.78,12141.34,14012.57,201.34,524.79,1145.097344,20.196075
300,1,287.74,16657.77,19618.87,426.06,715.77,1819.260360,21.070469
